CreditScore,Geography,Gender,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited
,,Male,33.0,,,0.0,1.0,39755.0,0.0
,,Female,36.0,,,1.0,1.0,180142.42,0.0
,,Male,28.0,,,1.0,0.0,83238.4,0.0
,,Male,50.0,,,0.0,1.0,5078.9,0.0
,,Female,44.0,,,0.0,1.0,132424.69,1.0
,,Female,46.0,,,1.0,1.0,109057.56,0.0
,,Male,33.0,,,1.0,0.0,115676.61,0.0
,,Male,43.0,,,1.0,0.0,149401.33,0.0
,,Female,45.0,,,0.0,0.0,89891.4,1.0
,,Female,25.0,,,0.0,0.0,82500.84,0.0
,,Male,39.0,,,1.0,0.0,6416.92,0.0
,,Female,45.0,,,1.0,0.0,189428.75,1.0
,,Male,34.0,,,1.0,0.0,178833.34,0.0
,,Male,62.0,,,1.0,1.0,42766.03,0.0
,,Male,35.0,,,1.0,0.0,90883.12,0.0
,,Female,36.0,,,1.0,0.0,80619.09,0.0
,,Male,41.0,,,0.0,1.0,120646.4,0.0
,,Male,31.0,,,0.0,0.0,41409.36,0.0
,,Female,29.0,,,0.0,0.0,112317.89,0.0
,,Female,36.0,,,0.0,0.0,152128.36,0.0
,,Female,36.0,,,0.0,1.0,177670.57,0.0
,,Female,41.0,,,1.0,0.0,189159.97,0.0
,,Male,32.0,,,0.0,1.0,159403.68,0.0
,,Male,33.0,,,1.0,1.0,149536.15,0.0
,,Male,45.0,,,1.0,1.0,155492.87,0.0
,,Male,21.0,,,0.0,0.0,24847.02,0.0
,,Male,25.0,,,1.0,1.0,115387.4,0.0
,,Female,39.0,,,1.0,0.0,171971.25,1.0
,,Male,42.0,,,0.0,1.0,126106.4,0.0
,,Female,38.0,,,1.0,1.0,28228.35,0.0
,,Female,34.0,,,1.0,0.0,138113.71,0.0
,,Male,42.0,,,1.0,1.0,43018.98,0.0
,,Male,47.0,,,1.0,0.0,83611.45,1.0
,,Female,34.0,,,1.0,1.0,118863.38,0.0
,,Male,44.0,,,1.0,1.0,91947.74,0.0
,,Male,35.0,,,0.0,0.0,94488.82,0.0
,,Female,34.0,,,0.0,0.0,47058.21,0.0
,,Female,44.0,,,0.0,1.0,44719.5,1.0
,,Male,46.0,,,1.0,0.0,174478.54,0.0
,,Male,28.0,,,0.0,0.0,45611.51,0.0
,,Male,45.0,,,0.0,0.0,73853.94,1.0
,,Male,38.0,,,1.0,1.0,196517.43,0.0
,,Female,41.0,,,0.0,1.0,92914.67,0.0
,,Male,35.0,,,1.0,1.0,31372.91,0.0
,,Female,35.0,,,1.0,1.0,109733.73,0.0
,,Male,33.0,,,0.0,1.0,36083.96,0.0
,,Female,78.0,,,0.0,1.0,188435.38,0.0
,,Female,36.0,,,1.0,1.0,169963.2,1.0
,,Male,35.0,,,1.0,1.0,69320.97,0.0
,,Male,31.0,,,1.0,0.0,36145.53,0.0
,,Female,48.0,,,0.0,0.0,137702.01,1.0
,,Male,35.0,,,1.0,0.0,71594.26,0.0
,,Female,42.0,,,0.0,1.0,65565.92,0.0
,,Female,36.0,,,0.0,0.0,101828.39,0.0
,,Male,35.0,,,0.0,0.0,39546.32,0.0
,,Female,27.0,,,1.0,1.0,110805.79,0.0
,,Male,47.0,,,1.0,1.0,2168.13,0.0
,,Female,31.0,,,1.0,0.0,190067.12,0.0
,,Female,40.0,,,1.0,1.0,77789.01,0.0
,,Male,24.0,,,1.0,1.0,127654.37,0.0
,,Male,32.0,,,0.0,0.0,79602.86,0.0
,,Female,53.0,,,1.0,1.0,80619.17,0.0
,,Male,34.0,,,0.0,1.0,160346.3,0.0
,,Female,40.0,,,1.0,0.0,109638.78,1.0
,,Female,75.0,,,1.0,1.0,1276.87,0.0
,,Male,33.0,,,1.0,0.0,49374.82,0.0
,,Female,48.0,,,1.0,0.0,31580.8,1.0
,,Male,32.0,,,1.0,0.0,20560.69,0.0
,,Male,37.0,,,0.0,1.0,84584.69,0.0
,,Female,33.0,,,0.0,1.0,15246.83,0.0
,,Male,65.0,,,1.0,0.0,32607.77,1.0
,,Female,28.0,,,1.0,1.0,155846.69,0.0
,,Male,37.0,,,1.0,1.0,3232.82,0.0
,,Male,33.0,,,1.0,0.0,177668.55,0.0
,,Male,39.0,,,0.0,0.0,134441.6,0.0
,,Male,43.0,,,1.0,0.0,111032.79,1.0
,,Female,61.0,,,1.0,1.0,45214.04,0.0
,,Male,37.0,,,1.0,0.0,67208.3,0.0
,,Female,37.0,,,1.0,0.0,80985.88,0.0
,,Male,35.0,,,1.0,1.0,167573.06,0.0
,,Female,53.0,,,0.0,1.0,160110.65,0.0
,,Male,51.0,,,1.0,1.0,127825.25,0.0
,,Male,49.0,,,1.0,1.0,123535.05,0.0
,,Male,38.0,,,1.0,1.0,41595.3,0.0
,,Male,32.0,,,0.0,1.0,97628.08,0.0
,,Male,34.0,,,1.0,0.0,91359.79,0.0
,,Male,34.0,,,1.0,1.0,97755.29,0.0
,,Female,31.0,,,0.0,0.0,182528.44,0.0
,,Male,33.0,,,1.0,1.0,142956.48,0.0
,,Male,44.0,,,1.0,0.0,10789.3,0.0
,,Female,29.0,,,0.0,1.0,130461.09,0.0
,,Female,32.0,,,1.0,0.0,190994.48,1.0
,,Male,45.0,,,1.0,1.0,159463.8,0.0
,,Female,41.0,,,1.0,1.0,57589.29,0.0
,,Female,28.0,,,0.0,0.0,40437.67,0.0
,,Male,39.0,,,0.0,0.0,56459.45,0.0
,,Male,43.0,,,1.0,0.0,39920.0,1.0
,,Male,51.0,,,0.0,1.0,148798.45,0.0
,,Female,35.0,,,1.0,1.0,63737.19,1.0
,,Male,38.0,,,1.0,1.0,154997.64,0.0
,,Male,42.0,,,1.0,0.0,34777.23,0.0
,,Male,33.0,,,0.0,0.0,93718.16,0.0
,,Male,32.0,,,1.0,0.0,133112.41,0.0
,,Male,38.0,,,1.0,0.0,175479.92,1.0
,,Male,38.0,,,1.0,0.0,96.27,0.0
,,Male,33.0,,,1.0,0.0,30804.68,0.0
,,Female,44.0,,,0.0,1.0,197193.49,0.0
,,Female,26.0,,,1.0,0.0,96792.15,0.0
,,Male,41.0,,,1.0,0.0,132719.8,0.0
,,Male,31.0,,,1.0,1.0,112157.31,0.0
,,Male,38.0,,,1.0,1.0,38015.34,0.0
,,Female,39.0,,,1.0,1.0,164018.98,0.0
,,Male,40.0,,,1.0,0.0,46774.94,0.0
,,Female,39.0,,,1.0,1.0,189664.43,0.0
,,Male,34.0,,,1.0,1.0,26106.39,1.0
,,Male,36.0,,,1.0,0.0,191535.11,1.0
,,Male,35.0,,,1.0,0.0,158937.55,0.0
,,Female,56.0,,,1.0,1.0,25222.6,1.0
,,Male,42.0,,,1.0,1.0,29296.74,0.0
,,Male,46.0,,,1.0,0.0,54394.28,0.0
,,Male,39.0,,,1.0,0.0,9234.06,0.0
,,Male,35.0,,,0.0,1.0,26796.73,0.0
,,Male,42.0,,,0.0,1.0,11796.89,0.0
,,Male,28.0,,,1.0,1.0,128461.29,0.0
,,Male,38.0,,,1.0,1.0,14278.18,0.0
,,Male,36.0,,,1.0,0.0,46811.77,0.0
,,Male,35.0,,,1.0,0.0,109393.19,1.0
,,Female,38.0,,,1.0,0.0,3966.5,1.0
,,Male,34.0,,,1.0,1.0,63173.64,0.0
,,Male,29.0,,,1.0,0.0,66367.33,0.0
,,Female,36.0,,,1.0,1.0,16274.67,0.0
,,Male,40.0,,,1.0,1.0,180553.48,0.0
,,Male,65.0,,,1.0,0.0,107563.16,1.0
,,Female,62.0,,,1.0,1.0,100941.57,0.0
,,Female,50.0,,,1.0,0.0,110230.4,0.0
,,Male,22.0,,,0.0,0.0,142331.85,0.0
,,Male,30.0,,,1.0,0.0,199099.51,0.0
,,Male,67.0,,,1.0,1.0,85890.16,0.0
,,Male,38.0,,,0.0,0.0,143938.27,0.0
,,Female,31.0,,,0.0,1.0,131644.41,0.0
,,Female,31.0,,,1.0,0.0,112395.98,0.0
,,Male,38.0,,,1.0,1.0,71856.3,0.0
,,Female,25.0,,,1.0,1.0,35770.84,0.0
,,Female,37.0,,,1.0,1.0,124364.63,0.0
,,Female,35.0,,,1.0,1.0,78101.29,0.0
,,Female,37.0,,,0.0,0.0,143096.49,1.0
,,Male,25.0,,,1.0,0.0,14073.11,0.0
,,Male,38.0,,,1.0,0.0,47388.41,0.0
,,Male,19.0,,,0.0,0.0,72306.07,0.0
,,Male,50.0,,,1.0,0.0,184839.7,1.0
,,Male,40.0,,,1.0,1.0,47886.44,0.0
,,Male,33.0,,,0.0,1.0,130474.03,0.0
,,Male,35.0,,,0.0,1.0,73181.39,1.0
,,Female,42.0,,,1.0,1.0,65706.86,0.0
,,Female,57.0,,,1.0,1.0,104379.36,0.0
,,Female,50.0,,,0.0,1.0,192146.63,1.0
,,Male,37.0,,,1.0,1.0,66977.68,0.0
,,Female,44.0,,,1.0,0.0,158742.81,0.0
,,Female,50.0,,,1.0,1.0,189414.74,0.0
,,Male,39.0,,,1.0,0.0,159130.32,0.0
,,Male,49.0,,,0.0,0.0,97640.2,0.0
,,Male,58.0,,,1.0,1.0,86022.09,0.0
,,Female,52.0,,,1.0,0.0,10014.72,1.0
,,Male,41.0,,,1.0,0.0,17384.21,0.0
,,Female,27.0,,,1.0,1.0,143315.57,0.0
,,Female,40.0,,,1.0,0.0,31669.18,0.0
,,Female,28.0,,,0.0,0.0,12761.16,0.0
,,Male,42.0,,,1.0,0.0,93429.95,0.0
,,Female,31.0,,,1.0,1.0,42012.55,0.0
,,Female,32.0,,,1.0,0.0,15798.7,0.0
,,Female,46.0,,,1.0,1.0,56408.14,0.0
,,Female,29.0,,,1.0,0.0,4696.44,0.0
,,Male,26.0,,,1.0,1.0,25042.1,0.0
,,Male,43.0,,,1.0,0.0,130442.08,1.0
,,Male,38.0,,,1.0,1.0,136521.82,0.0
,,Male,41.0,,,1.0,1.0,199108.88,0.0
,,Male,31.0,,,0.0,0.0,124596.63,0.0
,,Female,44.0,,,0.0,0.0,134394.78,0.0
,,Male,38.0,,,0.0,0.0,144275.39,0.0
,,Male,42.0,,,1.0,1.0,123410.23,0.0
,,Female,45.0,,,1.0,0.0,143298.06,0.0
,,Female,60.0,,,1.0,1.0,129562.74,0.0
,,Female,35.0,,,1.0,1.0,4595.05,0.0
,,Male,29.0,,,1.0,1.0,146715.07,0.0
,,Female,44.0,,,1.0,1.0,163558.36,0.0
,,Male,28.0,,,0.0,0.0,6947.09,0.0
,,Female,37.0,,,1.0,0.0,9170.54,0.0
,,Male,40.0,,,1.0,1.0,199674.83,0.0
,,Male,44.0,,,1.0,0.0,157166.79,1.0
,,Male,28.0,,,1.0,0.0,46072.52,0.0
,,Female,38.0,,,0.0,0.0,3524.69,0.0
,,Female,27.0,,,0.0,1.0,45563.94,0.0
,,Male,33.0,,,0.0,1.0,59103.13,0.0
,,Female,29.0,,,1.0,1.0,189558.44,0.0
,,Female,38.0,,,0.0,0.0,45779.9,0.0
,,Male,61.0,,,1.0,1.0,21859.06,0.0
,,Female,24.0,,,0.0,0.0,162699.7,1.0
,,Male,42.0,,,1.0,0.0,8567.18,0.0
,,Female,41.0,,,1.0,0.0,132943.88,0.0
,,Female,36.0,,,1.0,1.0,12916.32,1.0
,,Female,37.0,,,1.0,1.0,128799.86,0.0
,,Female,42.0,,,1.0,0.0,99347.8,1.0
,,Female,35.0,,,1.0,0.0,40980.87,1.0
,,Male,19.0,,,1.0,1.0,40368.65,0.0
,,Male,35.0,,,0.0,1.0,94738.54,0.0
,,Male,29.0,,,1.0,1.0,88842.8,0.0
,,Female,36.0,,,1.0,0.0,136934.91,0.0
,,Female,61.0,,,1.0,1.0,109356.53,0.0
,,Female,29.0,,,0.0,0.0,199635.93,0.0
,,Female,41.0,,,1.0,0.0,158408.23,0.0
,,Female,43.0,,,1.0,1.0,95936.84,0.0
,,Male,63.0,,,1.0,1.0,126688.83,1.0
,,Female,27.0,,,1.0,0.0,150850.29,0.0
,,Male,30.0,,,0.0,1.0,27802.0,0.0
,,Male,41.0,,,1.0,0.0,32430.94,1.0
,,Female,52.0,,,1.0,0.0,137332.37,1.0
,,Male,68.0,,,1.0,1.0,28601.68,0.0
,,Female,26.0,,,1.0,0.0,108411.66,0.0
,,Female,40.0,,,0.0,1.0,122518.5,0.0
,,Female,38.0,,,1.0,0.0,9015.07,0.0
,,Male,71.0,,,0.0,1.0,94433.08,1.0
,,Male,33.0,,,1.0,0.0,110371.84,0.0
,,Male,60.0,,,1.0,1.0,141364.62,1.0
,,Female,34.0,,,1.0,1.0,16245.25,0.0
,,Male,42.0,,,0.0,1.0,108348.94,1.0
,,Male,33.0,,,0.0,1.0,171668.2,0.0
,,Male,32.0,,,1.0,0.0,67364.42,0.0
,,Female,73.0,,,0.0,1.0,107867.38,0.0
,,Male,29.0,,,1.0,0.0,194310.1,0.0
,,Male,34.0,,,0.0,0.0,33950.08,0.0
,,Male,28.0,,,0.0,0.0,197588.32,0.0
,,Female,26.0,,,1.0,1.0,428.23,0.0
,,Female,26.0,,,0.0,1.0,34948.77,0.0
,,Male,32.0,,,1.0,0.0,82084.3,0.0
,,Male,33.0,,,1.0,0.0,64804.59,0.0
,,Female,33.0,,,1.0,0.0,83556.65,0.0
,,Female,30.0,,,0.0,0.0,71926.28,1.0
,,Female,39.0,,,1.0,1.0,122925.44,0.0
,,Male,29.0,,,1.0,0.0,13133.88,0.0
,,Female,61.0,,,1.0,0.0,62845.64,1.0
,,Female,25.0,,,0.0,0.0,28411.23,0.0
,,Female,47.0,,,0.0,1.0,28640.92,1.0
,,Female,46.0,,,0.0,0.0,156787.34,1.0
,,Female,37.0,,,0.0,1.0,125307.87,0.0
,,Male,23.0,,,1.0,0.0,131736.23,0.0
,,Female,50.0,,,1.0,1.0,128262.14,0.0
,,Female,39.0,,,1.0,0.0,91366.42,0.0
,,Male,44.0,,,1.0,0.0,82290.81,0.0
,,Female,30.0,,,1.0,0.0,66190.21,0.0
,,Female,32.0,,,0.0,1.0,23920.65,0.0
,,Female,31.0,,,0.0,1.0,45438.38,0.0
,,Male,46.0,,,1.0,1.0,93360.35,0.0
,,Male,41.0,,,0.0,1.0,14496.67,0.0
,,Male,39.0,,,0.0,0.0,168521.72,0.0
,,Female,64.0,,,1.0,1.0,103318.44,0.0
,,Male,35.0,,,1.0,1.0,87219.41,0.0
,,Male,41.0,,,1.0,1.0,197490.39,1.0
,,Female,49.0,,,1.0,0.0,126812.63,1.0
,,Male,36.0,,,1.0,0.0,94283.09,0.0
,,Female,42.0,,,1.0,0.0,46857.52,0.0
,,Female,45.0,,,1.0,0.0,81491.7,1.0
,,Male,40.0,,,1.0,1.0,129107.97,0.0
,,Female,48.0,,,1.0,1.0,49732.9,0.0
,,Male,25.0,,,0.0,1.0,88728.47,0.0
,,Female,60.0,,,1.0,1.0,86981.45,0.0
,,Female,39.0,,,1.0,0.0,3740.93,0.0
,,Male,34.0,,,0.0,0.0,67949.32,0.0
,,Female,35.0,,,1.0,1.0,147636.46,0.0
,,Male,35.0,,,1.0,0.0,188891.96,1.0
,,Male,47.0,,,0.0,1.0,25482.62,0.0
,,Female,39.0,,,1.0,1.0,18391.93,0.0
,,Male,31.0,,,0.0,1.0,140168.36,0.0
,,Male,37.0,,,0.0,1.0,161064.29,0.0
,,Female,37.0,,,0.0,1.0,183542.08,0.0
,,Female,37.0,,,1.0,0.0,194238.92,0.0
,,Male,27.0,,,0.0,0.0,7900.46,0.0
,,Male,46.0,,,1.0,1.0,51424.29,0.0
,,Male,49.0,,,1.0,0.0,152450.84,1.0
,,Male,34.0,,,0.0,0.0,55816.2,0.0
,,Female,26.0,,,1.0,1.0,32909.13,0.0
,,Male,40.0,,,1.0,1.0,100637.07,0.0
,,Female,33.0,,,0.0,0.0,142911.99,0.0
,,Female,46.0,,,1.0,0.0,26287.21,0.0
,,Male,38.0,,,0.0,0.0,60775.76,1.0
,,Male,41.0,,,1.0,1.0,146257.77,0.0
,,Male,43.0,,,1.0,1.0,28332.0,0.0
,,Female,29.0,,,1.0,1.0,100919.19,0.0
,,Male,45.0,,,1.0,1.0,102591.9,1.0
,,Male,40.0,,,1.0,1.0,25554.4,0.0
,,Female,22.0,,,1.0,0.0,152107.93,1.0
,,Male,54.0,,,1.0,1.0,69381.05,0.0
,,Female,44.0,,,0.0,1.0,101728.46,0.0
,,Male,31.0,,,0.0,0.0,89040.61,0.0
,,Female,35.0,,,1.0,1.0,16910.98,0.0
,,Male,38.0,,,1.0,0.0,150468.35,0.0
,,Female,30.0,,,1.0,1.0,177613.19,0.0
,,Female,34.0,,,1.0,0.0,120672.09,0.0
,,Male,42.0,,,0.0,1.0,77142.85,0.0
,,Male,61.0,,,0.0,1.0,127804.66,1.0
,,Male,38.0,,,0.0,0.0,158344.63,0.0
,,Female,43.0,,,1.0,1.0,167179.48,0.0
,,Male,32.0,,,1.0,1.0,15404.64,0.0
,,Female,41.0,,,1.0,1.0,156036.19,0.0
,,Male,34.0,,,0.0,1.0,144725.14,0.0
,,Female,45.0,,,0.0,0.0,22558.74,0.0
,,Female,29.0,,,0.0,0.0,147342.03,0.0
,,Male,37.0,,,1.0,0.0,85470.45,1.0
,,Male,40.0,,,1.0,1.0,194656.11,0.0
,,Female,36.0,,,1.0,1.0,48505.1,0.0
,,Female,41.0,,,0.0,0.0,101491.23,0.0
,,Female,45.0,,,1.0,1.0,164117.69,0.0
,,Male,50.0,,,1.0,1.0,124626.57,0.0
,,Male,28.0,,,1.0,1.0,34490.06,0.0
,,Male,32.0,,,1.0,1.0,90967.37,0.0
,,Female,44.0,,,0.0,0.0,24208.84,1.0
,,Female,37.0,,,0.0,1.0,174873.09,0.0
,,Male,23.0,,,1.0,0.0,170262.97,0.0
,,Female,31.0,,,1.0,1.0,112289.06,0.0
,,Male,39.0,,,1.0,1.0,93783.0,0.0
,,Female,32.0,,,1.0,1.0,150026.79,0.0
,,Female,34.0,,,1.0,1.0,102036.82,0.0
,,Male,30.0,,,1.0,1.0,898.51,0.0
,,Male,40.0,,,1.0,1.0,95124.4,0.0
,,Female,45.0,,,0.0,0.0,11514.39,0.0
,,Male,36.0,,,0.0,1.0,27468.72,0.0
,,Female,29.0,,,1.0,0.0,37092.43,0.0
,,Male,51.0,,,1.0,0.0,171587.9,0.0
,,Male,44.0,,,0.0,1.0,80828.78,0.0
,,Male,35.0,,,1.0,0.0,169287.99,0.0
,,Female,36.0,,,0.0,0.0,13197.44,0.0
,,Male,31.0,,,1.0,0.0,54439.53,0.0
,,Female,49.0,,,1.0,0.0,38186.85,0.0
,,Female,39.0,,,1.0,0.0,27274.6,1.0
,,Male,66.0,,,1.0,1.0,65758.19,0.0
,,Female,36.0,,,1.0,0.0,97767.63,0.0
,,Male,40.0,,,1.0,1.0,115468.84,1.0
,,Female,42.0,,,1.0,0.0,98293.14,0.0
,,Male,36.0,,,0.0,0.0,182059.28,0.0
,,Female,33.0,,,0.0,1.0,128538.05,0.0
,,Male,71.0,,,1.0,1.0,108841.83,0.0
,,Male,29.0,,,1.0,1.0,18581.84,0.0
,,Male,48.0,,,0.0,1.0,146821.42,0.0
,,Male,40.0,,,0.0,0.0,100727.68,0.0
,,Male,26.0,,,1.0,0.0,39356.38,0.0
,,Female,42.0,,,0.0,0.0,169921.11,1.0
,,Female,55.0,,,1.0,0.0,42364.75,1.0
,,Male,27.0,,,1.0,0.0,28823.04,0.0
,,Female,42.0,,,0.0,1.0,182436.81,1.0
,,Male,38.0,,,1.0,0.0,115700.2,0.0
,,Female,32.0,,,1.0,0.0,16725.53,0.0
,,Male,57.0,,,1.0,1.0,56875.76,0.0
,,Male,39.0,,,1.0,0.0,56214.09,0.0
,,Female,45.0,,,1.0,1.0,193412.05,0.0
,,Male,37.0,,,0.0,0.0,83263.04,0.0
,,Male,54.0,,,0.0,1.0,13404.4,0.0
,,Female,45.0,,,1.0,1.0,184474.15,1.0
,,Male,30.0,,,1.0,1.0,121124.53,0.0
,,Female,50.0,,,0.0,1.0,152567.75,1.0
,,Male,35.0,,,1.0,0.0,10722.54,0.0
,,Male,38.0,,,0.0,0.0,58010.98,0.0
,,Female,35.0,,,1.0,0.0,163440.8,1.0
,,Female,38.0,,,1.0,1.0,102606.92,0.0
,,Male,47.0,,,1.0,1.0,80591.18,0.0
,,Female,33.0,,,1.0,0.0,177362.45,0.0
,,Male,60.0,,,1.0,0.0,120257.7,1.0
,,Male,32.0,,,1.0,1.0,180622.02,0.0
,,Female,42.0,,,0.0,0.0,130404.53,0.0
,,Female,38.0,,,0.0,1.0,147797.54,0.0
,,Male,41.0,,,0.0,1.0,57844.26,0.0
,,Male,30.0,,,1.0,0.0,162523.66,0.0
,,Female,40.0,,,1.0,1.0,54495.82,0.0
,,Female,41.0,,,0.0,1.0,169183.66,0.0
,,Male,43.0,,,0.0,1.0,80262.91,0.0
,,Male,69.0,,,0.0,1.0,8751.59,0.0
,,Female,34.0,,,1.0,1.0,102628.98,0.0
,,Male,29.0,,,1.0,1.0,94823.95,0.0
,,Male,37.0,,,0.0,0.0,90821.66,0.0
,,Female,47.0,,,1.0,0.0,153194.32,1.0
,,Male,35.0,,,1.0,0.0,87310.59,0.0
,,Female,51.0,,,1.0,0.0,146411.41,1.0
,,Male,36.0,,,1.0,1.0,74048.1,1.0
,,Female,62.0,,,1.0,1.0,23386.77,1.0
,,Female,29.0,,,1.0,1.0,92898.17,0.0
,,Male,35.0,,,1.0,1.0,45956.05,0.0
,,Female,37.0,,,1.0,0.0,71738.56,0.0
,,Male,32.0,,,1.0,0.0,103560.98,0.0
,,Male,37.0,,,1.0,1.0,52367.29,0.0
,,Female,27.0,,,1.0,1.0,152916.05,1.0
,,Male,26.0,,,0.0,1.0,4410.77,0.0
,,Female,49.0,,,1.0,0.0,74771.22,1.0
,,Male,32.0,,,1.0,0.0,193817.63,1.0
,,Male,37.0,,,1.0,1.0,26793.82,0.0
,,Female,29.0,,,1.0,1.0,32526.64,0.0
,,Female,35.0,,,1.0,0.0,824.0,0.0
,,Male,51.0,,,0.0,0.0,85250.77,1.0
,,Male,40.0,,,1.0,1.0,83508.93,0.0
,,Male,71.0,,,1.0,1.0,173599.38,0.0
,,Female,49.0,,,1.0,0.0,79342.31,1.0
,,Female,38.0,,,0.0,1.0,57600.66,0.0
,,Male,21.0,,,1.0,1.0,56191.99,0.0
,,Male,29.0,,,1.0,1.0,6770.44,0.0
,,Male,33.0,,,0.0,1.0,101694.67,0.0
,,Male,29.0,,,1.0,0.0,69113.14,0.0
,,Female,45.0,,,0.0,0.0,172674.36,1.0
,,Male,33.0,,,1.0,1.0,26606.28,0.0
,,Male,51.0,,,0.0,0.0,53353.36,0.0
,,Female,22.0,,,1.0,1.0,63747.51,0.0
,,Male,33.0,,,0.0,1.0,190112.05,0.0
,,Male,22.0,,,0.0,1.0,110317.39,0.0
,,Male,40.0,,,1.0,0.0,148623.43,1.0
,,Female,34.0,,,1.0,1.0,125253.46,0.0
,,Male,46.0,,,1.0,0.0,101954.78,1.0
,,Male,31.0,,,1.0,0.0,168462.26,0.0
,,Female,56.0,,,1.0,0.0,26215.85,1.0
,,Female,30.0,,,1.0,0.0,97045.32,1.0
,,Male,38.0,,,0.0,1.0,53534.8,0.0
,,Female,37.0,,,1.0,0.0,8949.2,0.0
,,Male,48.0,,,1.0,1.0,163116.75,0.0
,,Male,40.0,,,1.0,1.0,140745.91,0.0
,,Male,40.0,,,0.0,0.0,171515.84,0.0
,,Female,32.0,,,0.0,0.0,150803.44,0.0
,,Male,39.0,,,1.0,0.0,76884.05,0.0
,,Female,53.0,,,0.0,1.0,170454.93,1.0
,,Male,62.0,,,1.0,1.0,143104.3,0.0
,,Male,46.0,,,1.0,1.0,55701.62,0.0
,,Male,31.0,,,0.0,1.0,186370.3,0.0
,,Male,43.0,,,1.0,0.0,24275.32,0.0
,,Female,33.0,,,0.0,0.0,50774.81,1.0
,,Male,21.0,,,0.0,1.0,154279.87,0.0
,,Female,40.0,,,1.0,0.0,68462.59,1.0
,,Male,19.0,,,1.0,1.0,91036.74,0.0
,,Female,33.0,,,1.0,1.0,83681.97,0.0
,,Male,39.0,,,1.0,0.0,199484.96,0.0
,,Male,26.0,,,0.0,0.0,152491.22,0.0
,,Male,36.0,,,1.0,1.0,134875.37,0.0
,,Male,41.0,,,1.0,1.0,184366.14,0.0
,,Male,28.0,,,1.0,1.0,189839.93,0.0
,,Male,31.0,,,0.0,1.0,175643.44,0.0
,,Male,55.0,,,0.0,1.0,3268.17,1.0
,,Female,38.0,,,1.0,1.0,47089.72,0.0
,,Male,38.0,,,1.0,1.0,46562.02,0.0
,,Female,29.0,,,1.0,1.0,62487.97,0.0
,,Male,40.0,,,0.0,1.0,181598.25,0.0
,,Female,33.0,,,1.0,0.0,64815.05,1.0
,,Female,54.0,,,1.0,1.0,70196.23,1.0
,,Female,31.0,,,0.0,1.0,160383.47,0.0
,,Male,38.0,,,1.0,0.0,35848.12,0.0
,,Female,34.0,,,1.0,0.0,87278.48,0.0
,,Male,35.0,,,1.0,0.0,94498.82,0.0
,,Female,48.0,,,0.0,1.0,133486.36,0.0
,,Male,39.0,,,1.0,0.0,73107.6,0.0
,,Male,37.0,,,1.0,0.0,195333.98,0.0
,,Male,30.0,,,1.0,0.0,121525.48,0.0
,,Male,23.0,,,1.0,0.0,173843.21,0.0
,,Male,34.0,,,1.0,0.0,185227.42,0.0
,,Female,27.0,,,0.0,0.0,125244.18,0.0
,,Female,27.0,,,1.0,0.0,163113.41,0.0
,,Male,42.0,,,0.0,0.0,123006.91,0.0
,,Male,40.0,,,1.0,0.0,40463.03,0.0
,,Female,29.0,,,1.0,1.0,131363.57,1.0
,,Male,45.0,,,1.0,0.0,188305.85,1.0
,,Female,30.0,,,1.0,0.0,143994.86,0.0
,,Male,32.0,,,0.0,0.0,89368.59,0.0
,,Male,66.0,,,1.0,1.0,158365.89,0.0
,,Female,46.0,,,1.0,0.0,78753.12,1.0
,,Female,33.0,,,1.0,1.0,100408.31,0.0
,,Female,39.0,,,1.0,1.0,24677.54,0.0
,,Male,33.0,,,1.0,1.0,39570.78,0.0
,,Female,38.0,,,0.0,0.0,155665.76,0.0
,,Male,42.0,,,1.0,1.0,168294.27,0.0
,,Male,27.0,,,0.0,1.0,87908.01,0.0
,,Male,47.0,,,1.0,0.0,191198.92,1.0
,,Female,39.0,,,0.0,0.0,191207.03,0.0
,,Female,31.0,,,1.0,0.0,128954.05,0.0
,,Male,28.0,,,0.0,1.0,59905.29,0.0
,,Male,49.0,,,1.0,0.0,162012.6,0.0
,,Male,36.0,,,0.0,1.0,19231.98,0.0
,,Male,54.0,,,1.0,1.0,175749.36,0.0
,,Female,44.0,,,1.0,0.0,60533.96,1.0
,,Female,48.0,,,1.0,0.0,137508.42,1.0
,,Female,39.0,,,0.0,1.0,189430.86,0.0
,,Female,39.0,,,0.0,1.0,6723.66,0.0
,,Female,53.0,,,1.0,0.0,41371.68,1.0
,,Female,43.0,,,0.0,0.0,125140.72,1.0
,,Female,36.0,,,1.0,1.0,143683.75,0.0
,,Male,32.0,,,1.0,1.0,170770.44,0.0
,,Female,30.0,,,0.0,1.0,157397.57,0.0
,,Female,46.0,,,1.0,0.0,50595.15,1.0
,,Female,47.0,,,1.0,1.0,50390.98,0.0
,,Male,41.0,,,1.0,0.0,163150.03,1.0
,,Male,34.0,,,0.0,0.0,138280.17,0.0
,,Male,37.0,,,0.0,0.0,135067.02,0.0
,,Female,22.0,,,1.0,1.0,163534.75,1.0
,,Female,31.0,,,0.0,0.0,86657.48,0.0
,,Male,38.0,,,0.0,1.0,162087.82,0.0
,,Male,30.0,,,1.0,1.0,28879.3,0.0
,,Female,41.0,,,1.0,1.0,169203.51,1.0
,,Female,33.0,,,1.0,0.0,102426.12,0.0
